job_id,role,sim_min,sim_max,n,sim_range
JOB_0,Software Engineer,0.6748294830322266,0.6899062395095825,10,0.015076756477355957
JOB_1,Software Engineer,0.6987613439559937,0.7176175117492676,10,0.018856167793273926
JOB_10,Data Scientist,0.7520073652267456,0.7627861499786377,10,0.01077878475189209
JOB_100,Electrician,0.6975884437561035,0.7119215726852417,10,0.014333128929138184
JOB_101,Electrician,0.6648041009902954,0.6757261753082275,10,0.010922074317932129
JOB_102,Electrician,0.6211603879928589,0.6315311789512634,10,0.010370790958404541
JOB_103,Electrician,0.610369861125946,0.6223675012588501,10,0.011997640132904053
JOB_104,Mechanical Technician,0.6878116130828857,0.6956394910812378,10,0.00782787799835205
JOB_105,Mechanical Technician,0.718726634979248,0.7376716732978821,10,0.018945038318634033
JOB_106,Mechanical Technician,0.6814063787460327,0.6915879249572754,10,0.010181546211242676
JOB_107,Mechanical Technician,0.7059751749038696,0.7143930196762085,10,0.008417844772338867
JOB_108,Mechanical Technician,0.7069755792617798,0.7232049107551575,10,0.016229331493377686
JOB_109,Mechanical Technician,0.6956803202629089,0.7094640731811523,10,0.013783752918243408
JOB_11,Data Scientist,0.7501439452171326,0.7602304220199585,10,0.010086476802825928
JOB_110,Mechanical Technician,0.6993075609207153,0.7106106281280518,10,0.011303067207336426
JOB_111,Mechanical Technician,0.6590853929519653,0.6702377796173096,10,0.011152386665344238
JOB_112,Construction Supervisor,0.6911689639091492,0.704399585723877,10,0.013230621814727783
JOB_113,Construction Supervisor,0.7464502453804016,0.7603238821029663,10,0.013873636722564697
JOB_114,Construction Supervisor,0.6926872134208679,0.7011445760726929,10,0.008457362651824951
JOB_115,Construction Supervisor,0.6864461302757263,0.69438636302948,10,0.007940232753753662
JOB_116,Construction Supervisor,0.7262946963310242,0.7363412380218506,10,0.010046541690826416
JOB_117,Construction Supervisor,0.6919561624526978,0.7055899500846863,10,0.013633787631988525
JOB_118,Construction Supervisor,0.6917834281921387,0.707033097743988,10,0.015249669551849365
JOB_119,Construction Supervisor,0.6755647659301758,0.6904202103614807,10,0.014855444431304932
JOB_12,Data Scientist,0.7190899848937988,0.7282578945159912,10,0.009167909622192383
JOB_120,Policy Analyst,0.6891840696334839,0.701129674911499,10,0.011945605278015137
JOB_121,Policy Analyst,0.7179745435714722,0.73103266954422,10,0.013058125972747803
JOB_122,Policy Analyst,0.7058177590370178,0.7196286916732788,10,0.013810932636260986
JOB_123,Policy Analyst,0.7343254089355469,0.7425076961517334,10,0.008182287216186523
JOB_124,Policy Analyst,0.7500675916671753,0.7676239013671875,10,0.017556309700012207
JOB_125,Policy Analyst,0.7301492691040039,0.7440138459205627,10,0.013864576816558838
JOB_126,Policy Analyst,0.7061142921447754,0.7191629409790039,10,0.013048648834228516
JOB_127,Policy Analyst,0.7152667045593262,0.7249817252159119,10,0.009715020656585693
JOB_128,Social Worker,0.6831969022750854,0.6934566497802734,10,0.010259747505187988
JOB_129,Social Worker,0.7048465013504028,0.7203558683395386,10,0.015509366989135742
JOB_13,Data Scientist,0.7311416864395142,0.7391279935836792,10,0.007986307144165039
JOB_130,Social Worker,0.7368337512016296,0.7500002384185791,10,0.013166487216949463
JOB_131,Social Worker,0.6980488896369934,0.7081410884857178,10,0.010092198848724365
JOB_132,Social Worker,0.708918571472168,0.713959276676178,10,0.00504070520401001
JOB_133,Social Worker,0.6793107390403748,0.690147876739502,10,0.010837137699127197
JOB_134,Social Worker,0.6843841075897217,0.6975614428520203,10,0.013177335262298584
JOB_135,Social Worker,0.6908581852912903,0.7063862085342407,10,0.01552802324295044
JOB_136,Graphic Designer,0.6669647693634033,0.6734908819198608,10,0.0065261125564575195
JOB_137,Graphic Designer,0.6311360597610474,0.6474584341049194,10,0.01632237434387207
JOB_138,Graphic Designer,0.6978343725204468,0.7067099809646606,10,0.008875608444213867
JOB_139,Graphic Designer,0.6770381331443787,0.6882404088973999,10,0.01120227575302124
JOB_14,Data Scientist,0.7285552024841309,0.7392590641975403,10,0.010703861713409424
JOB_140,Graphic Designer,0.6760818958282471,0.6953654289245605,10,0.019283533096313477
JOB_141,Graphic Designer,0.6718863844871521,0.6858949661254883,10,0.014008581638336182
JOB_142,Graphic Designer,0.6792371273040771,0.6896836161613464,10,0.010446488857269287
JOB_143,Graphic Designer,0.6794766187667847,0.6881039142608643,10,0.00862729549407959
JOB_15,Data Scientist,0.7240653038024902,0.7329802513122559,10,0.008914947509765625
JOB_16,Product Manager,0.7591312527656555,0.7717562317848206,10,0.012624979019165039
JOB_17,Product Manager,0.7041376829147339,0.7235483527183533,10,0.019410669803619385
JOB_18,Product Manager,0.7660499811172485,0.7752301692962646,10,0.009180188179016113
JOB_19,Product Manager,0.7759575843811035,0.7847089171409607,10,0.008751332759857178
JOB_2,Software Engineer,0.7925792336463928,0.8009051084518433,10,0.00832587480545044
JOB_20,Product Manager,0.7162291407585144,0.7283762693405151,10,0.012147128582000732
JOB_21,Product Manager,0.7449597120285034,0.758021354675293,10,0.01306164264678955
JOB_22,Product Manager,0.7319555282592773,0.7431267499923706,10,0.011171221733093262
JOB_23,Product Manager,0.7445958852767944,0.7588932514190674,10,0.01429736614227295
JOB_24,Project Manager,0.6733552813529968,0.6840447783470154,10,0.010689496994018555
JOB_25,Project Manager,0.6884748935699463,0.7064422369003296,10,0.0179673433303833
JOB_26,Project Manager,0.7450666427612305,0.7533557415008545,10,0.008289098739624023
JOB_27,Project Manager,0.6829450726509094,0.6881164312362671,10,0.005171358585357666
JOB_28,Project Manager,0.7066934108734131,0.7242957353591919,10,0.01760232448577881
JOB_29,Project Manager,0.6881447434425354,0.7045698761940002,10,0.016425132751464844
JOB_3,Software Engineer,0.7270333766937256,0.7421553134918213,10,0.015121936798095703
JOB_30,Project Manager,0.684897780418396,0.6998488306999207,10,0.014951050281524658
JOB_31,Project Manager,0.686589241027832,0.6994192600250244,10,0.012830018997192383
JOB_32,Financial Analyst,0.6921501159667969,0.6992464661598206,10,0.007096350193023682
JOB_33,Financial Analyst,0.7066885828971863,0.7183036804199219,10,0.011615097522735596
JOB_34,Financial Analyst,0.7573111057281494,0.7664973735809326,10,0.009186267852783203
JOB_35,Financial Analyst,0.7131817936897278,0.7257460355758667,10,0.012564241886138916
JOB_36,Financial Analyst,0.7243555784225464,0.7365025281906128,10,0.012146949768066406
JOB_37,Financial Analyst,0.6928962469100952,0.7036520838737488,10,0.010755836963653564
JOB_38,Financial Analyst,0.7288689613342285,0.7359121441841125,10,0.007043182849884033
JOB_39,Financial Analyst,0.7161391973495483,0.7315428853034973,10,0.015403687953948975
JOB_4,Software Engineer,0.7046672701835632,0.7134510278701782,10,0.00878375768661499
JOB_40,Marketing Manager,0.6799113750457764,0.6926385164260864,10,0.012727141380310059
JOB_41,Marketing Manager,0.7101854085922241,0.723771333694458,10,0.013585925102233887
JOB_42,Marketing Manager,0.7315763235092163,0.7433449029922485,10,0.011768579483032227
JOB_43,Marketing Manager,0.7051061391830444,0.7186338901519775,10,0.013527750968933105
JOB_44,Marketing Manager,0.7107713222503662,0.7215582132339478,10,0.010786890983581543
JOB_45,Marketing Manager,0.7172440886497498,0.7268469333648682,10,0.009602844715118408
JOB_46,Marketing Manager,0.6856155395507812,0.6945542097091675,10,0.00893867015838623
JOB_47,Marketing Manager,0.7038153409957886,0.7160007953643799,10,0.012185454368591309
JOB_48,Registered Nurse (ICU),0.6914413571357727,0.7052484750747681,10,0.013807117938995361
JOB_49,Registered Nurse (ICU),0.6929911375045776,0.7094760537147522,10,0.01648491621017456
JOB_5,Software Engineer,0.6961095333099365,0.7058693170547485,10,0.009759783744812012
JOB_50,Registered Nurse (ICU),0.756690263748169,0.766030490398407,10,0.009340226650238037
JOB_51,Registered Nurse (ICU),0.6972426176071167,0.7032577395439148,10,0.006015121936798096
JOB_52,Registered Nurse (ICU),0.7118737697601318,0.7190364003181458,10,0.007162630558013916
JOB_53,Registered Nurse (ICU),0.6873649954795837,0.6989156007766724,10,0.011550605297088623
JOB_54,Registered Nurse (ICU),0.7108924388885498,0.7279005646705627,10,0.01700812578201294
JOB_55,Registered Nurse (ICU),0.7069640159606934,0.7182353138923645,10,0.011271297931671143
JOB_56,Pediatric Nurse,0.7154437899589539,0.7342249155044556,10,0.01878112554550171
JOB_57,Pediatric Nurse,0.7278811931610107,0.7442763447761536,10,0.016395151615142822
JOB_58,Pediatric Nurse,0.7442750930786133,0.7553333044052124,10,0.011058211326599121
JOB_59,Pediatric Nurse,0.7222563028335571,0.7345912456512451,10,0.012334942817687988
JOB_6,Software Engineer,0.6714566946029663,0.6838274002075195,10,0.012370705604553223
JOB_60,Pediatric Nurse,0.723100483417511,0.7302724719047546,10,0.007171988487243652
JOB_61,Pediatric Nurse,0.706989586353302,0.7195427417755127,10,0.012553155422210693
JOB_62,Pediatric Nurse,0.7036982774734497,0.7118845582008362,10,0.008186280727386475
JOB_63,Pediatric Nurse,0.6912965774536133,0.698331356048584,10,0.007034778594970703
JOB_64,Pharmacist,0.7273399829864502,0.7367863655090332,10,0.009446382522583008
JOB_65,Pharmacist,0.6851269602775574,0.6986167430877686,10,0.013489782810211182
JOB_66,Pharmacist,0.6969990134239197,0.7120203375816345,10,0.015021324157714844
JOB_67,Pharmacist,0.7684777975082397,0.786264181137085,10,0.017786383628845215
JOB_68,Pharmacist,0.6909162998199463,0.6970736384391785,10,0.006157338619232178
JOB_69,Pharmacist,0.6900943517684937,0.7000396847724915,10,0.009945333003997803
JOB_7,Software Engineer,0.6680147051811218,0.6880487203598022,10,0.02003401517868042
JOB_70,Pharmacist,0.7025020718574524,0.7084810733795166,10,0.005979001522064209
JOB_71,Pharmacist,0.7072873115539551,0.7180396318435669,10,0.010752320289611816
JOB_72,High School Teacher,0.686851441860199,0.7002640962600708,10,0.013412654399871826
JOB_73,High School Teacher,0.660905122756958,0.6717517375946045,10,0.010846614837646484
JOB_74,High School Teacher,0.732060432434082,0.7436201572418213,10,0.011559724807739258
JOB_75,High School Teacher,0.7181921005249023,0.7243223786354065,10,0.00613027811050415
JOB_76,High School Teacher,0.716202437877655,0.7289761304855347,10,0.012773692607879639
JOB_77,High School Teacher,0.7033397555351257,0.7149634957313538,10,0.011623740196228027
JOB_78,High School Teacher,0.6983368992805481,0.7034258842468262,10,0.005088984966278076
JOB_79,High School Teacher,0.6970052719116211,0.7088476419448853,10,0.01184237003326416
JOB_8,Data Scientist,0.724337100982666,0.7320213913917542,10,0.007684290409088135
JOB_80,University Lecturer,0.6878573894500732,0.7103836536407471,10,0.022526264190673828
JOB_81,University Lecturer,0.6855555772781372,0.7081396579742432,10,0.022584080696105957
JOB_82,University Lecturer,0.7142870426177979,0.7263031005859375,10,0.012016057968139648
JOB_83,University Lecturer,0.7295021414756775,0.7438554763793945,10,0.014353334903717041
JOB_84,University Lecturer,0.729366660118103,0.7396796941757202,10,0.010313034057617188
JOB_85,University Lecturer,0.7047750353813171,0.7127156257629395,10,0.007940590381622314
JOB_86,University Lecturer,0.7057782411575317,0.7205307483673096,10,0.014752507209777832
JOB_87,University Lecturer,0.7203755378723145,0.7443652749061584,10,0.023989737033843994
JOB_88,Research Assistant,0.731177806854248,0.7461117506027222,10,0.014933943748474121
JOB_89,Research Assistant,0.7323487997055054,0.7498341798782349,10,0.017485380172729492
JOB_9,Data Scientist,0.7262906432151794,0.7381147146224976,10,0.011824071407318115
JOB_90,Research Assistant,0.7308168411254883,0.7480735778808594,10,0.017256736755371094
JOB_91,Research Assistant,0.7334181070327759,0.7535372972488403,10,0.020119190216064453
JOB_92,Research Assistant,0.715193510055542,0.7314395308494568,10,0.016246020793914795
JOB_93,Research Assistant,0.7369517087936401,0.7479217052459717,10,0.010969996452331543
JOB_94,Research Assistant,0.7285529971122742,0.7471944093704224,10,0.018641412258148193
JOB_95,Research Assistant,0.718917727470398,0.7371125221252441,10,0.01819479465484619
JOB_96,Electrician,0.6490559577941895,0.6555161476135254,10,0.0064601898193359375
JOB_97,Electrician,0.6380821466445923,0.6449412107467651,10,0.0068590641021728516
JOB_98,Electrician,0.6857507228851318,0.7025565505027771,10,0.016805827617645264
JOB_99,Electrician,0.6388394832611084,0.6498389840126038,10,0.010999500751495361
