job_id,role,sim_min,sim_max,n,sim_range
JOB_0,Software Engineer,0.6121413707733154,0.6271997094154358,10,0.015058338642120361
JOB_1,Software Engineer,0.6470575928688049,0.6572511792182922,10,0.010193586349487305
JOB_10,Data Scientist,0.7006940841674805,0.7189712524414062,10,0.01827716827392578
JOB_100,Electrician,0.6902414560317993,0.7080367803573608,10,0.017795324325561523
JOB_101,Electrician,0.6322236061096191,0.6450169086456299,10,0.012793302536010742
JOB_102,Electrician,0.5792379975318909,0.5997934341430664,10,0.020555436611175537
JOB_103,Electrician,0.5954299569129944,0.6133601665496826,10,0.017930209636688232
JOB_104,Mechanical Technician,0.6578986644744873,0.6705289483070374,10,0.012630283832550049
JOB_105,Mechanical Technician,0.6178041100502014,0.6278564929962158,10,0.010052382946014404
JOB_106,Mechanical Technician,0.6375454664230347,0.6545456647872925,10,0.017000198364257812
JOB_107,Mechanical Technician,0.6418145895004272,0.6673421859741211,10,0.025527596473693848
JOB_108,Mechanical Technician,0.6658338308334351,0.6851586699485779,10,0.019324839115142822
JOB_109,Mechanical Technician,0.6323152780532837,0.6599370241165161,10,0.027621746063232422
JOB_11,Data Scientist,0.6712774038314819,0.6842222213745117,10,0.012944817543029785
JOB_110,Mechanical Technician,0.6139135956764221,0.6278367638587952,10,0.013923168182373047
JOB_111,Mechanical Technician,0.561276912689209,0.5825409293174744,10,0.02126401662826538
JOB_112,Construction Supervisor,0.744246780872345,0.76960289478302,10,0.02535611391067505
JOB_113,Construction Supervisor,0.8124708533287048,0.8334081172943115,10,0.02093726396560669
JOB_114,Construction Supervisor,0.6756750345230103,0.6959598064422607,10,0.02028477191925049
JOB_115,Construction Supervisor,0.7009158134460449,0.7277756929397583,10,0.02685987949371338
JOB_116,Construction Supervisor,0.8086819052696228,0.8351082801818848,10,0.026426374912261963
JOB_117,Construction Supervisor,0.7291277647018433,0.7544586062431335,10,0.025330841541290283
JOB_118,Construction Supervisor,0.7699700593948364,0.7939679622650146,10,0.023997902870178223
JOB_119,Construction Supervisor,0.66390460729599,0.6829931139945984,10,0.0190885066986084
JOB_12,Data Scientist,0.7055824995040894,0.7279036045074463,10,0.022321105003356934
