job_id,role,sim_min,sim_max,n,sim_range
JOB_0,Software Engineer,0.3503336012363434,0.3844816982746124,10,0.03414809703826904
JOB_1,Software Engineer,0.5082814693450928,0.5545488595962524,10,0.04626739025115967
JOB_10,Data Scientist,0.486264556646347,0.5144001841545105,10,0.028135627508163508
JOB_100,Electrician,0.5288556814193726,0.5676629543304443,10,0.03880727291107178
JOB_101,Electrician,0.5128936767578125,0.5433443784713745,10,0.03045070171356201
JOB_102,Electrician,0.4430646300315857,0.4655675292015075,10,0.02250289916992182
JOB_103,Electrician,0.4366397857666015,0.4538015723228454,10,0.017161786556243896
JOB_104,Mechanical Technician,0.5117928981781006,0.5496763586997986,10,0.037883460521698
JOB_105,Mechanical Technician,0.534298837184906,0.5858907699584961,10,0.05159193277359009
JOB_106,Mechanical Technician,0.5310660004615784,0.5553943514823914,10,0.02432835102081299
JOB_107,Mechanical Technician,0.5321187376976013,0.5527991056442261,10,0.020680367946624756
JOB_108,Mechanical Technician,0.5246994495391846,0.5449467897415161,10,0.020247340202331543
JOB_109,Mechanical Technician,0.5189740657806396,0.5451641082763672,10,0.02619004249572754
JOB_11,Data Scientist,0.4546138048171997,0.4760394096374511,10,0.02142560482025141
JOB_110,Mechanical Technician,0.5416752099990845,0.5653601288795471,10,0.023684918880462646
JOB_111,Mechanical Technician,0.4879882037639618,0.5114406943321228,10,0.02345249056816101
JOB_112,Construction Supervisor,0.4921737015247345,0.526524543762207,10,0.034350842237472534
JOB_113,Construction Supervisor,0.5043808221817017,0.562688946723938,10,0.05830812454223633
JOB_114,Construction Supervisor,0.5022833347320557,0.5177438259124756,10,0.015460491180419922
JOB_115,Construction Supervisor,0.4300218522548675,0.480747252702713,10,0.050725400447845514
JOB_116,Construction Supervisor,0.5522123575210571,0.5827564001083374,10,0.030544042587280273
JOB_117,Construction Supervisor,0.5223592519760132,0.5454514622688293,10,0.023092210292816162
JOB_118,Construction Supervisor,0.5000516176223755,0.5373166799545288,10,0.03726506233215332
JOB_119,Construction Supervisor,0.4649140834808349,0.4890952706336975,10,0.024181187152862604
JOB_12,Data Scientist,0.4426948130130768,0.4654377400875091,10,0.022742927074432318
JOB_120,Policy Analyst,0.438708484172821,0.4629504978656769,10,0.02424201369285589
JOB_121,Policy Analyst,0.4334240555763244,0.4704105854034424,10,0.036986529827117975
JOB_122,Policy Analyst,0.506046712398529,0.5313610434532166,10,0.0253143310546875
JOB_123,Policy Analyst,0.4562792181968689,0.4920917749404907,10,0.035812556743621826
JOB_124,Policy Analyst,0.495651364326477,0.5159872770309448,10,0.02033591270446783
JOB_125,Policy Analyst,0.4946188926696777,0.5072294473648071,10,0.01261055469512945
JOB_126,Policy Analyst,0.4722868800163269,0.5259004831314087,10,0.05361360311508179
JOB_127,Policy Analyst,0.4606492817401886,0.4877080023288727,10,0.027058720588684082
JOB_128,Social Worker,0.4505793452262878,0.4840238690376282,10,0.03344452381134039
JOB_129,Social Worker,0.4332333207130432,0.5073329210281372,10,0.074099600315094
JOB_13,Data Scientist,0.4764648079872131,0.4986127614974975,10,0.022147953510284424
JOB_130,Social Worker,0.5041331052780151,0.5434038043022156,10,0.03927069902420044
JOB_131,Social Worker,0.4836106896400451,0.5032100677490234,10,0.019599378108978327
JOB_132,Social Worker,0.5054072737693787,0.5566160678863525,10,0.05120879411697388
JOB_133,Social Worker,0.4753480851650238,0.5144363641738892,10,0.039088279008865356
JOB_134,Social Worker,0.4859554767608642,0.5238775610923767,10,0.03792208433151251
JOB_135,Social Worker,0.4715045690536499,0.4993800520896911,10,0.027875483036041204
JOB_136,Graphic Designer,0.4706769585609436,0.4916359186172485,10,0.020958960056304876
JOB_137,Graphic Designer,0.4637607634067535,0.4953244924545288,10,0.031563729047775324
JOB_138,Graphic Designer,0.4998084306716919,0.5232123136520386,10,0.02340388298034668
JOB_139,Graphic Designer,0.4952012896537781,0.522795557975769,10,0.027594268321990967
JOB_14,Data Scientist,0.4252987504005432,0.4421024322509765,10,0.016803681850433294
JOB_140,Graphic Designer,0.4949604272842407,0.5174453258514404,10,0.022484898567199707
JOB_141,Graphic Designer,0.4966558814048767,0.5154041647911072,10,0.01874828338623047
JOB_142,Graphic Designer,0.5021435022354126,0.5348320603370667,10,0.03268855810165405
JOB_143,Graphic Designer,0.4809413552284241,0.5047689080238342,10,0.023827552795410156
JOB_15,Data Scientist,0.4215776324272156,0.4624006152153015,10,0.04082298278808594
JOB_16,Product Manager,0.4947638511657715,0.5210421085357666,10,0.026278257369995117
JOB_17,Product Manager,0.4889283776283264,0.5222461223602295,10,0.033317744731903076
JOB_18,Product Manager,0.5227875709533691,0.5466342568397522,10,0.023846685886383057
JOB_19,Product Manager,0.5219415426254272,0.5488470792770386,10,0.026905536651611328
JOB_2,Software Engineer,0.4821354150772095,0.5397237539291382,10,0.05758833885192871
JOB_20,Product Manager,0.4955896735191345,0.5123481750488281,10,0.016758501529693604
JOB_21,Product Manager,0.4681850075721741,0.4943562746047973,10,0.026171267032623236
JOB_22,Product Manager,0.4951596856117248,0.5412833094596863,10,0.04612362384796148
JOB_23,Product Manager,0.5296343564987183,0.5776413083076477,10,0.04800695180892944
JOB_24,Project Manager,0.3953657746315002,0.4299141764640808,10,0.03454840183258062
JOB_25,Project Manager,0.4663935601711273,0.4858191013336181,10,0.01942554116249079
JOB_26,Project Manager,0.5338413119316101,0.5642491579055786,10,0.030407845973968506
JOB_27,Project Manager,0.4228596687316894,0.4575793743133545,10,0.034719705581665095
JOB_28,Project Manager,0.4804685115814209,0.5470232963562012,10,0.06655478477478027
JOB_29,Project Manager,0.4292548596858978,0.4614523649215698,10,0.032197505235672
JOB_3,Software Engineer,0.4404899477958679,0.4677304625511169,10,0.027240514755248968
JOB_30,Project Manager,0.4505510926246643,0.4988563954830169,10,0.048305302858352606
JOB_31,Project Manager,0.432808369398117,0.4733063280582428,10,0.04049795866012579
JOB_32,Financial Analyst,0.4313528537750244,0.4745134711265564,10,0.04316061735153198
JOB_33,Financial Analyst,0.4778774380683899,0.5057249069213867,10,0.027847468852996826
JOB_34,Financial Analyst,0.5315974950790405,0.5529866218566895,10,0.021389126777648926
JOB_35,Financial Analyst,0.4481858909130096,0.4707415699958801,10,0.02255567908287054
JOB_36,Financial Analyst,0.5048389434814453,0.533297061920166,10,0.028458118438720703
JOB_37,Financial Analyst,0.4582521915435791,0.4811188280582428,10,0.022866636514663696
JOB_38,Financial Analyst,0.5081175565719604,0.5437796115875244,10,0.035662055015563965
JOB_39,Financial Analyst,0.4590878486633301,0.4932754635810852,10,0.03418761491775513
JOB_4,Software Engineer,0.4608874917030334,0.4887797832489013,10,0.02789229154586792
JOB_40,Marketing Manager,0.4466289281845093,0.467117965221405,10,0.020489037036895696
JOB_41,Marketing Manager,0.4752717912197113,0.4978498816490173,10,0.022578090429305975
JOB_42,Marketing Manager,0.4831858277320862,0.5128317475318909,10,0.029645919799804688
JOB_43,Marketing Manager,0.4320365786552429,0.4757916331291199,10,0.04375505447387695
JOB_44,Marketing Manager,0.4637042880058288,0.5088479518890381,10,0.045143663883209284
JOB_45,Marketing Manager,0.5091688632965088,0.5326430201530457,10,0.023474156856536865
JOB_46,Marketing Manager,0.4362339973449707,0.4924162626266479,10,0.05618226528167719
JOB_47,Marketing Manager,0.4296728670597076,0.4651759266853332,10,0.03550305962562561
JOB_48,Registered Nurse (ICU),0.47491055727005,0.5229633450508118,10,0.048052787780761774
JOB_49,Registered Nurse (ICU),0.5143681764602661,0.5708205699920654,10,0.056452393531799316
JOB_5,Software Engineer,0.4119235873222351,0.4440576434135437,10,0.032134056091308594
JOB_50,Registered Nurse (ICU),0.5301985740661621,0.5549412965774536,10,0.024742722511291504
JOB_51,Registered Nurse (ICU),0.4939509332180023,0.5284082889556885,10,0.03445735573768616
JOB_52,Registered Nurse (ICU),0.5004987716674805,0.5328604578971863,10,0.03236168622970581
JOB_53,Registered Nurse (ICU),0.5129321217536926,0.5371941328048706,10,0.02426201105117798
JOB_54,Registered Nurse (ICU),0.490791916847229,0.5141582489013672,10,0.023366332054138184
JOB_55,Registered Nurse (ICU),0.5085367560386658,0.524547815322876,10,0.016011059284210205
JOB_56,Pediatric Nurse,0.5507895350456238,0.5788013935089111,10,0.028011858463287354
JOB_57,Pediatric Nurse,0.5351220965385437,0.5649980306625366,10,0.02987593412399292
JOB_58,Pediatric Nurse,0.5660004615783691,0.5800378322601318,10,0.014037370681762695
JOB_59,Pediatric Nurse,0.5182071924209595,0.5393954515457153,10,0.02118825912475586
JOB_6,Software Engineer,0.4202518463134765,0.4569490253925323,10,0.036697179079055786
JOB_60,Pediatric Nurse,0.5174991488456726,0.5549999475479126,10,0.03750079870223999
JOB_61,Pediatric Nurse,0.5096011161804199,0.5338239669799805,10,0.024222850799560547
JOB_62,Pediatric Nurse,0.5156517028808594,0.5586531162261963,10,0.043001413345336914
JOB_63,Pediatric Nurse,0.4859530329704284,0.5209828019142151,10,0.03502976894378668
JOB_64,Pharmacist,0.4513708651065826,0.4987204670906067,10,0.0473496019840241
JOB_65,Pharmacist,0.4268721342086792,0.4756464958190918,10,0.0487743616104126
JOB_66,Pharmacist,0.4321621656417846,0.464887797832489,10,0.0327256321907044
JOB_67,Pharmacist,0.4630729258060455,0.4905904233455658,10,0.02751749753952032
JOB_68,Pharmacist,0.4399214386940002,0.4807181358337402,10,0.04079669713973999
JOB_69,Pharmacist,0.4463065564632416,0.4793306887149811,10,0.0330241322517395
JOB_7,Software Engineer,0.386638343334198,0.4209251403808594,10,0.03428679704666138
JOB_70,Pharmacist,0.4585231840610504,0.4994283616542816,10,0.0409051775932312
JOB_71,Pharmacist,0.4484102725982666,0.5125728249549866,10,0.06416255235671997
JOB_72,High School Teacher,0.4119038581848144,0.4356340169906616,10,0.023730158805847223
JOB_73,High School Teacher,0.3835716247558594,0.4239649772644043,10,0.04039335250854492
JOB_74,High School Teacher,0.5078099370002747,0.5276665687561035,10,0.019856631755828857
JOB_75,High School Teacher,0.4297335147857666,0.4459821581840515,10,0.016248643398284912
JOB_76,High School Teacher,0.4592431783676147,0.4925851225852966,10,0.033341944217681885
JOB_77,High School Teacher,0.4369442462921142,0.4616777300834656,10,0.024733483791351374
JOB_78,High School Teacher,0.4474841356277466,0.4707753658294678,10,0.02329123020172119
JOB_79,High School Teacher,0.4429187178611755,0.4639734923839569,10,0.021054774522781428
JOB_8,Data Scientist,0.4331725537776947,0.4567447602748871,10,0.023572206497192383
JOB_80,University Lecturer,0.4601898789405823,0.5015895366668701,10,0.04139965772628784
JOB_81,University Lecturer,0.5173733234405518,0.5636777877807617,10,0.04630446434020996
JOB_82,University Lecturer,0.5266517400741577,0.547439694404602,10,0.020787954330444336
JOB_83,University Lecturer,0.5071971416473389,0.556031346321106,10,0.04883420467376709
JOB_84,University Lecturer,0.5140589475631714,0.5409505367279053,10,0.026891589164733887
JOB_85,University Lecturer,0.4795560836791992,0.5061548948287964,10,0.026598811149597168
JOB_86,University Lecturer,0.5253528952598572,0.5817092657089233,10,0.05635637044906616
JOB_87,University Lecturer,0.5332013964653015,0.5662074685096741,10,0.03300607204437256
JOB_88,Research Assistant,0.5077527761459351,0.5505667328834534,10,0.04281395673751831
JOB_89,Research Assistant,0.508552074432373,0.5490686297416687,10,0.040516555309295654
JOB_9,Data Scientist,0.5065551400184631,0.5661182403564453,10,0.05956310033798218
JOB_90,Research Assistant,0.4681956768035888,0.4981102049350738,10,0.029914528131484985
JOB_91,Research Assistant,0.4895052313804626,0.5157732963562012,10,0.02626806497573858
JOB_92,Research Assistant,0.479642778635025,0.4984751343727112,10,0.018832355737686157
JOB_93,Research Assistant,0.4794162213802337,0.5036245584487915,10,0.024208337068557795
JOB_94,Research Assistant,0.5124529600143433,0.5468841791152954,10,0.03443121910095215
JOB_95,Research Assistant,0.4578681290149688,0.4789330959320068,10,0.021064966917037964
JOB_96,Electrician,0.4509389102458954,0.4932868182659149,10,0.04234790802001953
JOB_97,Electrician,0.4707933068275451,0.5525717735290527,10,0.08177846670150762
JOB_98,Electrician,0.5236941576004028,0.5447211265563965,10,0.021026968955993652
JOB_99,Electrician,0.4737718105316162,0.4960711002349853,10,0.022299289703369085
